date,state,positive,population,active_percentage
2020-06-13,MT,588.0,1068778.0,0.0005501610250210989
2020-06-12,MT,573.0,1068778.0,0.0005361263049950504
2020-06-11,MT,563.0,1068778.0,0.0005267698249776848
2020-06-10,MT,561.0,1068778.0,0.0005248985289742116
2020-06-09,MT,554.0,1068778.0,0.0005183489929620558
2020-06-08,MT,548.0,1068778.0,0.0005127351049516363
2020-06-07,MT,545.0,1068778.0,0.0005099281609464266
2020-06-06,MT,540.0,1068778.0,0.0005052499209377439
2020-06-05,MT,541.0,1068778.0,0.0005061855689394804
2020-06-04,MT,539.0,1068778.0,0.0005043142729360073
2020-06-03,MT,525.0,1068778.0,0.0004912152009116954
2020-06-02,MT,523.0,1068778.0,0.0004893439049082223
2020-06-01,MT,519.0,1068778.0,0.000485601312901276
2020-05-31,MT,515.0,1068778.0,0.0004818587208943298
2020-05-30,MT,505.0,1068778.0,0.0004725022408769642
2020-05-29,MT,493.0,1068778.0,0.0004612744648561254
2020-05-28,MT,485.0,1068778.0,0.0004537892808422329
2020-05-27,MT,481.0,1068778.0,0.00045004668883528667
2020-05-26,MT,479.0,1068778.0,0.0004481753928318135
2020-05-25,MT,479.0,1068778.0,0.0004481753928318135
2020-05-24,MT,479.0,1068778.0,0.0004481753928318135
2020-05-23,MT,479.0,1068778.0,0.0004481753928318135
2020-05-22,MT,479.0,1068778.0,0.0004481753928318135
2020-05-21,MT,479.0,1068778.0,0.0004481753928318135
2020-05-20,MT,478.0,1068778.0,0.00044723974483007695
2020-05-19,MT,471.0,1068778.0,0.00044069020881792105
2020-05-18,MT,470.0,1068778.0,0.00043975456081618444
2020-05-17,MT,468.0,1068778.0,0.00043788326481271133
2020-05-16,MT,468.0,1068778.0,0.00043788326481271133
2020-05-15,MT,466.0,1068778.0,0.0004360119688092382
2020-05-14,MT,462.0,1068778.0,0.00043226937680229194
2020-05-13,MT,462.0,1068778.0,0.00043226937680229194
2020-05-12,MT,461.0,1068778.0,0.0004313337288005554
2020-05-11,MT,459.0,1068778.0,0.0004294624327970823
2020-05-10,MT,458.0,1068778.0,0.0004285267847953457
2020-05-09,MT,458.0,1068778.0,0.0004285267847953457
2020-05-08,MT,458.0,1068778.0,0.0004285267847953457
2020-05-07,MT,456.0,1068778.0,0.0004266554887918726
2020-05-06,MT,456.0,1068778.0,0.0004266554887918726
2020-05-05,MT,456.0,1068778.0,0.0004266554887918726
2020-05-04,MT,457.0,1068778.0,0.00042759113679360916
2020-05-03,MT,455.0,1068778.0,0.00042571984079013605
2020-05-02,MT,455.0,1068778.0,0.00042571984079013605
2020-05-01,MT,453.0,1068778.0,0.0004238485447866629
2020-04-30,MT,453.0,1068778.0,0.0004238485447866629
2020-04-29,MT,451.0,1068778.0,0.00042197724878318977
2020-04-28,MT,451.0,1068778.0,0.00042197724878318977
2020-04-27,MT,449.0,1068778.0,0.00042010595277971666
2020-04-26,MT,448.0,1068778.0,0.0004191703047779801
2020-04-25,MT,445.0,1068778.0,0.0004163633607727704
2020-04-24,MT,444.0,1068778.0,0.0004154277127710338
2020-04-23,MT,442.0,1068778.0,0.0004135564167675607
2020-04-22,MT,439.0,1068778.0,0.00041074947276235104
2020-04-21,MT,437.0,1068778.0,0.0004088781767588779
2020-04-20,MT,433.0,1068778.0,0.00040513558475193165
2020-04-19,MT,433.0,1068778.0,0.00040513558475193165
2020-04-18,MT,426.0,1068778.0,0.0003985860487397757
2020-04-17,MT,422.0,1068778.0,0.0003948434567328295
2020-04-16,MT,415.0,1068778.0,0.00038829392072067354
2020-04-15,MT,404.0,1068778.0,0.0003780017927015713
2020-04-14,MT,399.0,1068778.0,0.00037332355269288853
2020-04-13,MT,394.0,1068778.0,0.0003686453126842057
2020-04-12,MT,387.0,1068778.0,0.00036209577667204975
2020-04-11,MT,377.0,1068778.0,0.00035273929665468413
2020-04-10,MT,365.0,1068778.0,0.0003415115206338454
2020-04-09,MT,354.0,1068778.0,0.0003312193926147432
2020-04-08,MT,332.0,1068778.0,0.00031063513657653884
2020-04-07,MT,319.0,1068778.0,0.0002984717125539635
2020-04-06,MT,299.0,1068778.0,0.00027975875251923227
2020-04-05,MT,286.0,1068778.0,0.00026759532849665693
2020-04-04,MT,265.0,1068778.0,0.0002479467204601891
2020-04-03,MT,243.0,1068778.0,0.00022736246442198472
2020-04-02,MT,227.0,1068778.0,0.00021239209639419972
2020-04-01,MT,208.0,1068778.0,0.00019461478436120505
2020-03-31,MT,184.0,1068778.0,0.00017215923231952754
2020-03-30,MT,171.0,1068778.0,0.00015999580829695223
2020-03-29,MT,154.0,1068778.0,0.00014408979226743067
2020-03-28,MT,129.0,1068778.0,0.00012069859222401659
2020-03-27,MT,108.0,1068778.0,0.00010104998418754877
2020-03-26,MT,71.0,1068778.0,6.643100812329596e-05
2020-03-25,MT,53.0,1068778.0,4.9589344092037824e-05
2020-03-24,MT,46.0,1068778.0,4.3039808079881884e-05
2020-03-23,MT,34.0,1068778.0,3.181203205904313e-05
2020-03-22,MT,31.0,1068778.0,2.9005088053833445e-05
2020-03-21,MT,20.0,1068778.0,1.8712960034731254e-05
2020-03-20,MT,16.0,1068778.0,1.4970368027785004e-05
2020-03-19,MT,12.0,1068778.0,1.1227776020838752e-05
2020-03-18,MT,10.0,1068778.0,9.356480017365627e-06
2020-03-17,MT,8.0,1068778.0,7.485184013892502e-06
2020-03-16,MT,7.0,1068778.0,6.549536012155939e-06
2020-03-15,MT,7.0,1068778.0,6.549536012155939e-06
2020-03-14,MT,5.0,1068778.0,4.678240008682813e-06
2020-03-13,MT,1.0,1068778.0,9.356480017365627e-07
2020-03-12,MT,1.0,1068778.0,9.356480017365627e-07
2020-03-11,MT,0.0,1068778.0,0.0
2020-03-10,MT,0.0,1068778.0,0.0
2020-03-09,MT,0.0,1068778.0,0.0
2020-03-08,MT,0.0,1068778.0,0.0
2020-03-07,MT,0.0,1068778.0,0.0
2020-12-30,NC,532830.0,10488084.0,0.050803368851736884
2020-12-29,NC,524279.0,10488084.0,0.04998806264328165
2020-12-28,NC,520716.0,10488084.0,0.049648343777567
2020-12-27,NC,516828.0,10488084.0,0.04927763736446047
2020-12-26,NC,513930.0,10488084.0,0.04900132378802458
2020-12-25,NC,494511.0,10488084.0,0.04714979399478494
2020-12-24,NC,494511.0,10488084.0,0.04714979399478494
2020-12-23,NC,494511.0,10488084.0,0.04714979399478494
2020-12-22,NC,488902.0,10488084.0,0.046614996599950956
2020-12-21,NC,483647.0,10488084.0,0.0461139517951992
2020-12-20,NC,479168.0,10488084.0,0.04568689571898928
2020-12-19,NC,472268.0,10488084.0,0.04502900625128479
2020-12-18,NC,466104.0,10488084.0,0.04444129166013545
2020-12-17,NC,457660.0,10488084.0,0.04363618750574461
2020-12-16,NC,451874.0,10488084.0,0.043084513815869516
2020-12-15,NC,446601.0,10488084.0,0.04258175277772375
2020-12-14,NC,441365.0,10488084.0,0.042082519552665676
2020-12-13,NC,436595.0,10488084.0,0.04162771770325257
2020-12-12,NC,429776.0,10488084.0,0.040977551285821125
2020-12-11,NC,423623.0,10488084.0,0.040390885503968126
2020-12-10,NC,416083.0,10488084.0,0.03967197440447655
2020-12-09,NC,410527.0,10488084.0,0.03914223036352493
2020-12-08,NC,404032.0,10488084.0,0.0385229561471857
2020-12-07,NC,399362.0,10488084.0,0.03807768892773933
2020-12-06,NC,394990.0,10488084.0,0.03766083490559381
2020-12-05,NC,388552.0,10488084.0,0.03704699542833562
2020-12-04,NC,382534.0,10488084.0,0.03647320139693771
2020-12-03,NC,377231.0,10488084.0,0.03596757996980192
2020-12-02,NC,371594.0,10488084.0,0.03543011287857725
2020-12-01,NC,367395.0,10488084.0,0.03502975376627418
2020-11-30,NC,364512.0,10488084.0,0.03475487038433331
2020-11-29,NC,361778.0,10488084.0,0.03449419360104286
2020-11-28,NC,357958.0,10488084.0,0.03412997073631371
2020-11-27,NC,354514.0,10488084.0,0.03380159808025946
2020-11-26,NC,346506.0,10488084.0,0.03303806491252358
2020-11-25,NC,346506.0,10488084.0,0.03303806491252358
2020-11-24,NC,342294.0,10488084.0,0.03263646629832484
2020-11-23,NC,339194.0,10488084.0,0.03234089276935616
2020-11-22,NC,336775.0,10488084.0,0.032110250070460915
2020-11-21,NC,332261.0,10488084.0,0.031679856873762645
2020-11-20,NC,328846.0,10488084.0,0.03135424926039875
2020-11-19,NC,325158.0,10488084.0,0.031002612107225686
2020-11-18,NC,320862.0,10488084.0,0.03059300440385489
2020-11-17,NC,317495.0,10488084.0,0.03027197341287503
2020-11-16,NC,314207.0,10488084.0,0.02995847477956889
2020-11-15,NC,312235.0,10488084.0,0.02977045187662494
2020-11-14,NC,309118.0,10488084.0,0.02947325746056191
2020-11-13,NC,305233.0,10488084.0,0.02910283708635438
2020-11-12,NC,303454.0,10488084.0,0.028933216019246224
2020-11-11,NC,300561.0,10488084.0,0.028657379174308672
2020-11-10,NC,297442.0,10488084.0,0.028359994065646307
2020-11-09,NC,294860.0,10488084.0,0.028113809919905294
2020-11-08,NC,293339.0,10488084.0,0.027968788198111303
2020-11-07,NC,291245.0,10488084.0,0.02776913304660794
2020-11-06,NC,288569.0,10488084.0,0.0275139863486982
2020-11-05,NC,285661.0,10488084.0,0.02723671930926564
2020-11-04,NC,282802.0,10488084.0,0.02696412423851678
2020-11-03,NC,280377.0,10488084.0,0.026732909461823533
2020-11-02,NC,278028.0,10488084.0,0.026508941003905002
2020-11-01,NC,276692.0,10488084.0,0.026381558347549468
2020-10-31,NC,274635.0,10488084.0,0.026185431009133793
2020-10-30,NC,271830.0,10488084.0,0.025917984638566968
2020-10-29,NC,269021.0,10488084.0,0.02565015688280147
2020-10-28,NC,266136.0,10488084.0,0.02537508280826126
2020-10-27,NC,263883.0,10488084.0,0.025160267595110794
2020-10-26,NC,261742.0,10488084.0,0.024956131167523068
2020-10-25,NC,260099.0,10488084.0,0.024799477197169663
2020-10-24,NC,258292.0,10488084.0,0.02462718643367082
2020-10-23,NC,255708.0,10488084.0,0.02438081159533047
2020-10-22,NC,252992.0,10488084.0,0.024121851045434038
2020-10-21,NC,250592.0,10488084.0,0.023893019926232474
2020-10-20,NC,248750.0,10488084.0,0.023717392042245277
2020-10-19,NC,247172.0,10488084.0,0.023566935581370248
2020-10-18,NC,246028.0,10488084.0,0.023457859414550836
2020-10-17,NC,243725.0,10488084.0,0.023238276886417004
2020-10-16,NC,241623.0,10488084.0,0.0230378589645163
2020-10-15,NC,238939.0,10488084.0,0.022781949496209222
2020-10-14,NC,236407.0,10488084.0,0.022540532665451574
2020-10-13,NC,234481.0,10488084.0,0.02235689569229232
2020-10-12,NC,232747.0,10488084.0,0.02219156520866919
2020-10-11,NC,231471.0,10488084.0,0.022069903330293694
2020-10-10,NC,229752.0,10488084.0,0.021906003041165575
2020-10-09,NC,227431.0,10488084.0,0.02168470427963773
2020-10-08,NC,225397.0,10488084.0,0.021490769906114406
2020-10-07,NC,222969.0,10488084.0,0.02125926909052216
2020-10-06,NC,221258.0,10488084.0,0.02109613157179138
2020-10-05,NC,219754.0,10488084.0,0.02095273073709173
2020-10-04,NC,217496.0,10488084.0,0.020737438792442928
2020-10-03,NC,216886.0,10488084.0,0.020679277549645866
2020-10-02,NC,214684.0,10488084.0,0.02046932499777843
2020-10-01,NC,212909.0,10488084.0,0.02030008531586894
2020-09-30,NC,210632.0,10488084.0,0.02008298179152646
2020-09-29,NC,209137.0,10488084.0,0.01994043907352382
2020-09-28,NC,208248.0,10488084.0,0.019855676213119573
2020-09-27,NC,207380.0,10488084.0,0.019772915625008342
2020-09-26,NC,206090.0,10488084.0,0.019649918898437504
2020-09-25,NC,204331.0,10488084.0,0.01948220475732269
2020-09-24,NC,198189.0,10488084.0,0.018896587784766026
2020-09-23,NC,196501.0,10488084.0,0.018735643230927593
2020-09-22,NC,195549.0,10488084.0,0.018644873553644307
2020-09-21,NC,194381.0,10488084.0,0.01853350907563288
2020-09-20,NC,193581.0,10488084.0,0.018457232035899027
2020-09-19,NC,192248.0,10488084.0,0.01833013541844249
2020-09-18,NC,191019.0,10488084.0,0.018212954816151358
2020-09-17,NC,189576.0,10488084.0,0.018075370105731417
2020-09-16,NC,188024.0,10488084.0,0.01792739264864774
2020-09-15,NC,186887.0,10488084.0,0.017818983905926
2020-09-14,NC,185781.0,10488084.0,0.017713530898493948
2020-09-13,NC,184936.0,10488084.0,0.017632963275275065
2020-09-12,NC,183740.0,10488084.0,0.01751892910087295
2020-09-11,NC,182286.0,10488084.0,0.017380295581156672
2020-09-10,NC,180754.0,10488084.0,0.017234225050066342
2020-09-09,NC,179532.0,10488084.0,0.01711771187187288
2020-09-08,NC,178635.0,10488084.0,0.017032186241071296
2020-09-07,NC,177919.0,10488084.0,0.016963918290509496
2020-09-06,NC,176901.0,10488084.0,0.016866855757448167
2020-09-05,NC,175815.0,10488084.0,0.01676330967600946
2020-09-04,NC,174254.0,10488084.0,0.016614474102228778
2020-09-03,NC,172209.0,10488084.0,0.016419490919409113
2020-09-02,NC,170553.0,10488084.0,0.016261597447160034
2020-09-01,NC,169424.0,10488084.0,0.016153951474835632
2020-08-31,NC,167313.0,10488084.0,0.015952675436237924
2020-08-30,NC,166127.0,10488084.0,0.015839594724832488
2020-08-29,NC,165076.0,10488084.0,0.015739385763882136
2020-08-28,NC,162491.0,10488084.0,0.015492915579242119
2020-08-27,NC,161076.0,10488084.0,0.015358000565212864
2020-08-26,NC,158985.0,10488084.0,0.015158631452608503
2020-08-25,NC,157741.0,10488084.0,0.01504002065582236
2020-08-24,NC,156396.0,10488084.0,0.014911779882769817
2020-08-23,NC,155113.0,10488084.0,0.014789450580296648
2020-08-22,NC,153641.0,10488084.0,0.014649100827186358
2020-08-21,NC,151912.0,10488084.0,0.014484247075061565
2020-08-20,NC,149904.0,10488084.0,0.01429279170532959
2020-08-19,NC,147932.0,10488084.0,0.01410476880238564
2020-08-18,NC,146779.0,10488084.0,0.013994834518869223
2020-08-17,NC,145516.0,10488084.0,0.013874412142389402
2020-08-16,NC,144952.0,10488084.0,0.013820636829377035
2020-08-15,NC,143706.0,10488084.0,0.013701835339991556
2020-08-14,NC,142170.0,10488084.0,0.013555383423702556
2020-08-13,NC,140824.0,10488084.0,0.013427047304350346
2020-08-12,NC,139061.0,10488084.0,0.013258951778036866
2020-08-11,NC,137895.0,10488084.0,0.013147777992624773
2020-08-10,NC,136844.0,10488084.0,0.013047569031674422
2020-08-09,NC,136218.0,10488084.0,0.012987882248082682
2020-08-08,NC,134766.0,10488084.0,0.012849439420965735
2020-08-07,NC,132812.0,10488084.0,0.012663132751415796
2020-08-06,NC,131267.0,10488084.0,0.01251582271842979
2020-08-05,NC,129288.0,10488084.0,0.01232713239138817
2020-08-04,NC,128161.0,10488084.0,0.012219677111663102
2020-08-03,NC,126532.0,10488084.0,0.012064357989505042
2020-08-02,NC,125219.0,10488084.0,0.011939168298041853
2020-08-01,NC,123878.0,10488084.0,0.011811308910187982
2020-07-31,NC,122148.0,10488084.0,0.011646359811763521
2020-07-30,NC,120194.0,10488084.0,0.011460053142213582
2020-07-29,NC,117850.0,10488084.0,0.01123656141579339
2020-07-28,NC,116087.0,10488084.0,0.01106846588947991
2020-07-27,NC,114338.0,10488084.0,0.01090170521136177
2020-07-26,NC,112713.0,10488084.0,0.01074676747440238
2020-07-25,NC,111092.0,10488084.0,0.010592211122641656
2020-07-24,NC,108995.0,10488084.0,0.010392269932239292
2020-07-23,NC,106893.0,10488084.0,0.01019185201033859
2020-07-22,NC,105001.0,10488084.0,0.010011456811368025
2020-07-21,NC,102861.0,10488084.0,0.009807415730079965
2020-07-20,NC,101046.0,10488084.0,0.009634362196183783
2020-07-19,NC,99778.0,10488084.0,0.009513463088205625
2020-07-18,NC,97958.0,10488084.0,0.009339932822811106
2020-07-17,NC,95477.0,10488084.0,0.009103378653336491
2020-07-16,NC,93426.0,10488084.0,0.008907823392718823
2020-07-15,NC,91266.0,10488084.0,0.008701875385437416
2020-07-14,NC,89484.0,10488084.0,0.008531968279430256
2020-07-13,NC,87528.0,10488084.0,0.008345470917280983
2020-07-12,NC,85701.0,10488084.0,0.008171273227788793
2020-07-11,NC,83793.0,10488084.0,0.007989352488023552
2020-07-10,NC,81331.0,10488084.0,0.007754609898242615
2020-07-09,NC,79349.0,10488084.0,0.007565633532301991
2020-07-08,NC,77310.0,10488084.0,0.007371222427280331
2020-07-07,NC,75875.0,10488084.0,0.00723440048725773
2020-07-06,NC,74529.0,10488084.0,0.00710606436790552
2020-07-05,NC,72983.0,10488084.0,0.006958658988619847
2020-07-04,NC,71654.0,10488084.0,0.006831943756361982
2020-07-03,NC,70241.0,10488084.0,0.006697219434932062
2020-07-02,NC,68142.0,10488084.0,0.006497087551930362
2020-07-01,NC,66513.0,10488084.0,0.006341768429772301
2020-06-30,NC,64670.0,10488084.0,0.006166045199485435
2020-06-29,NC,63484.0,10488084.0,0.006052964488079997
2020-06-28,NC,62142.0,10488084.0,0.005925009753926456
2020-06-27,NC,60537.0,10488084.0,0.005771978942960411
2020-06-26,NC,58818.0,10488084.0,0.005608078653832292
2020-06-25,NC,57183.0,10488084.0,0.005452187453876227
2020-06-24,NC,56174.0,10488084.0,0.005355983037511904
2020-06-23,NC,54453.0,10488084.0,0.00519189205578445
2020-06-22,NC,53605.0,10488084.0,0.005111038393666565
2020-06-21,NC,52801.0,10488084.0,0.005034379968734041
2020-06-20,NC,51389.0,10488084.0,0.004899750993603789
2020-06-19,NC,49840.0,10488084.0,0.004752059575419114
2020-06-18,NC,48188.0,10488084.0,0.004594547488368705
2020-06-17,NC,46855.0,10488084.0,0.00446745087091217
2020-06-16,NC,45853.0,10488084.0,0.004371913878645518
2020-06-15,NC,45102.0,10488084.0,0.004300308807595362
2020-06-14,NC,44119.0,10488084.0,0.00420658339502239
2020-06-13,NC,42676.0,10488084.0,0.00406899868460245
2020-06-12,NC,41249.0,10488084.0,0.0039329395149771875
2020-06-11,NC,39481.0,10488084.0,0.00376436725716537
2020-06-10,NC,38171.0,10488084.0,0.0036394636046011837
2020-06-09,NC,37160.0,10488084.0,0.0035430684956375253
2020-06-08,NC,36484.0,10488084.0,0.0034786143970624186
2020-06-07,NC,35546.0,10488084.0,0.0033891795679744747
2020-06-06,NC,34625.0,10488084.0,0.003301365625980875
2020-06-05,NC,33255.0,10488084.0,0.00317074119543665
2020-06-04,NC,31966.0,10488084.0,0.0030478398151654773
2020-06-03,NC,30777.0,10488084.0,0.0029344730648610366
2020-06-02,NC,29889.0,10488084.0,0.0028498055507564586
2020-06-01,NC,29263.0,10488084.0,0.0027901187671647175
2020-05-31,NC,28589.0,10488084.0,0.0027258553611889456
2020-05-30,NC,27673.0,10488084.0,0.0026385181506936826
2020-05-29,NC,26488.0,10488084.0,0.002525532785587911
2020-05-28,NC,25412.0,10488084.0,0.002422940167145877
2020-05-27,NC,24628.0,10488084.0,0.0023481886682067002
2020-05-26,NC,24140.0,10488084.0,0.002301659673969049
2020-05-25,NC,23964.0,10488084.0,0.0022848787252276012
2020-05-24,NC,23222.0,10488084.0,0.0022141317708744513
2020-05-23,NC,22725.0,10488084.0,0.0021667446599397946
2020-05-22,NC,21618.0,10488084.0,0.002061196306208074
2020-05-21,NC,20860.0,10488084.0,0.0019889238110602473
2020-05-20,NC,20122.0,10488084.0,0.0019185582419057666
2020-05-19,NC,19700.0,10488084.0,0.0018783221034461585
2020-05-18,NC,19023.0,10488084.0,0.0018137726585713844
2020-05-17,NC,18512.0,10488084.0,0.001765050699441385
2020-05-16,NC,17982.0,10488084.0,0.0017145171606177067
2020-05-15,NC,17129.0,10488084.0,0.0016331867670014847
2020-05-14,NC,16507.0,10488084.0,0.0015738813686084132
2020-05-13,NC,15816.0,10488084.0,0.0015079970755382966
2020-05-12,NC,15346.0,10488084.0,0.0014631843146946572
2020-05-11,NC,15045.0,10488084.0,0.0014344850784947947
2020-05-10,NC,14764.0,10488084.0,0.0014076927682882784
2020-05-09,NC,14360.0,10488084.0,0.001369172863222682
2020-05-08,NC,13868.0,10488084.0,0.0013222624837863617
2020-05-07,NC,13397.0,10488084.0,0.0012773543766430551
2020-05-06,NC,12758.0,10488084.0,0.0012164280911556391
2020-05-05,NC,12256.0,10488084.0,0.0011685642487226455
2020-05-04,NC,11848.0,10488084.0,0.00112966295845838
2020-05-03,NC,11664.0,10488084.0,0.0011121192393195936
2020-05-02,NC,11509.0,10488084.0,0.0010973405628711592
2020-05-01,NC,10923.0,10488084.0,0.0010414676312661111
2020-04-30,NC,10509.0,10488084.0,0.0010019942632038415
2020-04-29,NC,9948.0,10488084.0,0.0009485049890904764
2020-04-28,NC,9568.0,10488084.0,0.0009122733952168957
2020-04-27,NC,9142.0,10488084.0,0.0008716558715586183
2020-04-26,NC,8830.0,10488084.0,0.0008419078260624152
2020-04-25,NC,8623.0,10488084.0,0.0008221711420312804
2020-04-24,NC,8052.0,10488084.0,0.000767728404921242
2020-04-23,NC,7608.0,10488084.0,0.000725394647868953
2020-04-22,NC,7220.0,10488084.0,0.0006884002835980338
2020-04-21,NC,6951.0,10488084.0,0.0006627521289875253
2020-04-20,NC,6764.0,10488084.0,0.0006449223709497369
2020-04-19,NC,6493.0,10488084.0,0.0006190835237398938
2020-04-18,NC,6140.0,10488084.0,0.0005854262799573306
2020-04-17,NC,5859.0,10488084.0,0.0005586339697508144
2020-04-16,NC,5465.0,10488084.0,0.0005210675276818912
2020-04-15,NC,5123.0,10488084.0,0.0004884590931956685
2020-04-14,NC,5024.0,10488084.0,0.0004790198095286041
2020-04-13,NC,4816.0,10488084.0,0.000459187779197802
2020-04-12,NC,4520.0,10488084.0,0.000430965274496276
2020-04-11,NC,4312.0,10488084.0,0.00041113324416547386
2020-04-10,NC,3908.0,10488084.0,0.00037261333909987756
2020-04-09,NC,3651.0,10488084.0,0.0003481093400853769
2020-04-08,NC,3426.0,10488084.0,0.0003266564226602304
2020-04-07,NC,3221.0,10488084.0,0.0003071104312284303
2020-04-06,NC,2870.0,10488084.0,0.00027364388004520176
2020-04-05,NC,2585.0,10488084.0,0.0002464701846400162
2020-04-04,NC,2402.0,10488084.0,0.00022902181180089708
2020-04-03,NC,2093.0,10488084.0,0.00019955980520369593
2020-04-02,NC,1857.0,10488084.0,0.00017705807848220894
2020-04-01,NC,1584.0,10488084.0,0.00015102853867303122
2020-03-31,NC,1498.0,10488084.0,0.0001428287569016419
2020-03-30,NC,1307.0,10488084.0,0.00012461761366518422
2020-03-29,NC,1040.0,10488084.0,9.91601516540104e-05
2020-03-28,NC,935.0,10488084.0,8.914879018894204e-05
2020-03-27,NC,763.0,10488084.0,7.27492266461634e-05
2020-03-26,NC,636.0,10488084.0,6.064024658841405e-05
2020-03-25,NC,504.0,10488084.0,4.805453503232812e-05
2020-03-24,NC,398.0,10488084.0,3.794782726759244e-05
2020-03-23,NC,297.0,10488084.0,2.8317851001193356e-05
2020-03-22,NC,255.0,10488084.0,2.4313306415166012e-05
2020-03-21,NC,184.0,10488084.0,1.7543719138786455e-05
2020-03-20,NC,137.0,10488084.0,1.3062443054422524e-05
2020-03-19,NC,97.0,10488084.0,9.248591067729817e-06
2020-03-18,NC,63.0,10488084.0,6.006816879041015e-06
2020-03-17,NC,40.0,10488084.0,3.8138519866927075e-06
2020-03-16,NC,33.0,10488084.0,3.1464278890214836e-06
2020-03-15,NC,32.0,10488084.0,3.051081589354166e-06
2020-03-14,NC,23.0,10488084.0,2.192964892348307e-06
2020-03-13,NC,15.0,10488084.0,1.4301944950097654e-06
2020-03-12,NC,12.0,10488084.0,1.1441555960078122e-06
2020-03-11,NC,7.0,10488084.0,6.674240976712239e-07
2020-03-10,NC,7.0,10488084.0,6.674240976712239e-07
2020-03-09,NC,2.0,10488084.0,1.9069259933463537e-07
2020-03-08,NC,2.0,10488084.0,1.9069259933463537e-07
2020-03-07,NC,2.0,10488084.0,1.9069259933463537e-07
2020-03-06,NC,2.0,10488084.0,1.9069259933463537e-07
2020-03-05,NC,1.0,10488084.0,9.534629966731769e-08
2020-03-04,NC,1.0,10488084.0,9.534629966731769e-08
2020-12-30,ND,92202.0,762062.0,0.12099015565662637
2020-12-29,ND,91831.0,762062.0,0.12050331862761822
2020-12-28,ND,91559.0,762062.0,0.1201463922882915
2020-12-27,ND,91466.0,762062.0,0.1200243549737423
2020-12-26,ND,91355.0,762062.0,0.11987869753379646
2020-12-25,ND,90948.0,762062.0,0.11934462025399509
2020-12-24,ND,90948.0,762062.0,0.11934462025399509
2020-12-23,ND,90723.0,762062.0,0.11904936868653732
2020-12-22,ND,90453.0,762062.0,0.118695066805588
2020-12-21,ND,90121.0,762062.0,0.1182594067149392
2020-12-20,ND,90039.0,762062.0,0.11815180392146571
2020-12-19,ND,89788.0,762062.0,0.1178224343951017
2020-12-18,ND,89557.0,762062.0,0.11751930945251174
2020-12-17,ND,89063.0,762062.0,0.11687106823329335
2020-12-16,ND,88686.0,762062.0,0.11637635782915301
2020-12-15,ND,88395.0,762062.0,0.11599449913524096
2020-12-14,ND,88067.0,762062.0,0.11556408796134697
2020-12-13,ND,87871.0,762062.0,0.11530689104036154
2020-12-12,ND,87590.0,762062.0,0.11493815463833651
2020-12-11,ND,87214.0,762062.0,0.11444475646338487
2020-12-10,ND,86707.0,762062.0,0.11377945626471336
2020-12-09,ND,86149.0,762062.0,0.11304723237741811
2020-12-08,ND,85676.0,762062.0,0.11242654797116246
2020-12-07,ND,85094.0,762062.0,0.11166283058333837
2020-12-06,ND,84707.0,762062.0,0.11115499788731101
2020-12-05,ND,84219.0,762062.0,0.11051463004322483
2020-12-04,ND,83604.0,762062.0,0.1097076090921736
2020-12-03,ND,82713.0,762062.0,0.10853841288504085
2020-12-02,ND,81696.0,762062.0,0.10720387580013174
2020-12-01,ND,81145.0,762062.0,0.1064808375171574
2020-11-30,ND,80679.0,762062.0,0.10586933871522265
2020-11-29,ND,80084.0,762062.0,0.10508856234794545
2020-11-28,ND,79359.0,762062.0,0.10413719618613708
2020-11-27,ND,78564.0,762062.0,0.10309397398111965
2020-11-26,ND,77813.0,762062.0,0.10210848986040506
2020-11-25,ND,76806.0,762062.0,0.10078707506738296
2020-11-24,ND,75622.0,762062.0,0.09923339570796078
2020-11-23,ND,74556.0,762062.0,0.0978345593928053
2020-11-22,ND,73844.0,762062.0,0.09690025221045007
2020-11-21,ND,72664.0,762062.0,0.09535182176778267
2020-11-20,ND,71092.0,762062.0,0.09328899748314441
2020-11-19,ND,69658.0,762062.0,0.09140726082654692
2020-11-18,ND,68208.0,762062.0,0.08950452850293021
2020-11-17,ND,66867.0,762062.0,0.08774482916088193
2020-11-16,ND,65738.0,762062.0,0.08626332240683829
2020-11-15,ND,64654.0,762062.0,0.0848408659662862
2020-11-14,ND,63694.0,762062.0,0.08358112594513308
2020-11-13,ND,61365.0,762062.0,0.08052494416464802
2020-11-12,ND,59875.0,762062.0,0.07856972267348326
2020-11-11,ND,58040.0,762062.0,0.0761617821122166
2020-11-10,ND,56944.0,762062.0,0.0747235789214001
2020-11-09,ND,55997.0,762062.0,0.07348089787970008
2020-11-08,ND,54844.0,762062.0,0.07196789762512762
2020-11-07,ND,53727.0,762062.0,0.0705021376213484
2020-11-06,ND,52081.0,762062.0,0.06834220837674625
2020-11-05,ND,50276.0,762062.0,0.06597363469114062
2020-11-04,ND,48704.0,762062.0,0.06391081040650236
2020-11-03,ND,47532.0,762062.0,0.06237287779734457
2020-11-02,ND,46311.0,762062.0,0.06077064595794043
2020-11-01,ND,45344.0,762062.0,0.05950172033246639
2020-10-31,ND,44194.0,762062.0,0.057992656765460025
2020-10-30,ND,42733.0,762062.0,0.0560754899207676
2020-10-29,ND,41355.0,762062.0,0.054267238098737375
2020-10-28,ND,40127.0,762062.0,0.05265582065501232
